HITId,Input.text,Answer.sentiment.label
3EQVJH0T40S1XN0OJZFE2GIEGLMHTN,My chest hurts like hell now. It feels like he already did the surgery when in reality all he did was touch me with his hands lmao,Non-private
3PGQRAZX02RM4IDY4ZECEBHV4YKYSD,"@dekarobo84 She did a surgery about a year ago, but didn't see anything on the outside. Seems like we were looking for the wrong thing",Non-private
3H6W48L9F4WL2L26XHSUY9R466EPWQ,@MeganteCalipari prayers for a smooth surgery & fast recovery.,Private
3UEDKCTP9VX51F4PCHFAAC6OJ5Z7K5,Biggest accomplishment of post- surgery so far- being able to take off my pants and put on new ones only using my other leg big tings coming,Private
3APP19WN71LHVTU13GP366EZHDY6G2,"My sister is out of surgery, it was alot worse what they expected but they got it taken care of ????????",Non-private
3SCKNODZ0XN69LPS9U7Q24NSD04N7Q,"@SweetRhea_ Have you been giving him pain meds? Also, how long has it been since his surgery?",Non-private
3X52SWXE0XC28WT2SC6OE9SX7NZCWZ,So if she didn't have appendix surgery WHAT kind of surgery did she have? #ThingsThatMakeYouGoHmmm #ChicagoMed,Private
3TTPFEFXCTRVVPPCNM7LR6Q0WDB6H1,@nvmmandi the best present for you would be lip reduction surgery,Private
3B623HUYJ4X7PCMGRVGIFYTTBJIS8U,Send some prayers for ya girl come Thursday over more shots or surgery (!!!!!)??????,Private
3IJ95K7NDXJP2E0T2XBK8H0LC3NGNM,If there was a surgery to change your taste buds or remove them i would 100% pay for it,Non-private
3W9XHF7WGK2SZD1WPKIBF8Y682QKTU,My grandma had to go into emergency surgery. All prayers are needed please ????,Non-private
36D1BWBEHN8T527MRHBVTYHKXU8M29,There is something sketchy about this. I'm thinking the mom lied about what surgery she had...#ChicagoMed,Non-private
3MGHRFQY2LWM39TMVXVS45BC9620YT,@TheGoodGodAbove She wants more plastic surgery?,Non-private
367O8HRHKGF66BZEFSQ5YMDO9XMS4N,"Katie Price face is messed up from all this botox and plastic surgery, she's looking awful #BBBOTS",Non-private
372AGES0I4CL3YNBKES55N5QGQ8XRJ,damnn ah. Great channel man! Just beat em by being better you are to get surgery here is proof,Private
3CIS7GGG65Q4DQOBT3XIM9737J1EUV,Went too hard today and fucked my feet up more. So so ready for surgery. Bring it on.,Non-private
37Y5RYYI0PCX4DNOZ3SAVXAM2SRXS7,@lsmith4680 I hope you have a good surgery and get well fast ??,Non-private
3YZ7A3YHR50O2U3ETX9F3EJ29THS5S,"@AceSweedz @prinzgbemi I can't, I'm in bed, with surgery stitches, there's nothing I can do",Private
3QGHA0EA0J7JYR1WECAT3PMFP2ZBWR,@jnicolas_reyero Working on it - guitarist just got back from shoulder surgery - hoping for February!,Private
3DGDV62G7OGZQ54ZJX3NA2BF2ZK2PM,@Prettyboyfredo this man took off he forgot he had a surgery ????????,Non-private
3ZXNP4Z39RSGLLM7XHRBPCJ38547L8,@BuzzFeed It?s called plastic surgery!,Private
3QI9WAYOGQIKLY3SYGJKVKX25OSS68,"@eugenegu @MonicaLewinsky Stick to plastic surgery, Doc.",Private
3JUDR1D0D6YKQH5EJAICA71P7V62QD,"@JackWhiteVlogs @fousey Not during her back surgery!??After, when she is well enough during her recovery. ??",Private
3IYI9285WS7G2CT3LDN9PJYP5RQJCB,So happy my moms surgery is up for the 26 instead of having to wait 6 months like the doctors have said,Private
30EMX9PEVKQRKDOH0KDL532K6JCKS5,Gotta have surgery Thursday scared asf but I'm not going to let it bother me,Private
322ZSN9Z5GR7LBCT4SVV8R9ABG04TO,@NolteNC What a waste of American taxpayers $$ on his surgery. He should still be in prison. #Traitor,Non-private
386659BNTLOPD3IJJ8OJQI022LT10W,@stegosarus12 I didn?t and i told my dad so his words were call the dentist and have surgery.,Private
3T2EL38U0MRLRX8B7Z350XVLK46XQI,@stephcd @kitavelli on the right??! dope ass rapping during vending machine surgery!!,Non-private
3I7SHAD35M30R34SXTSQPPYS8AU7MA,@MikeKTDot @TorrensJonathan Unless if it?s surgery.,Private
3XUSYT70IT8J5YYVZ18ERK1BRIX0DM,my mom ordered me a pregnancy pillow for my surgery because i can't move my neck for two weeks hahahaahhaha,Private
3UYRNV2KIT6A9ZUBJZZWG4JNOKAN8D,"@UtherAvalon Good point. Seeing amazing things in brain surgery, saying that",Private
3HJ1EVZS2OQ9N0GX0PLHY7GM9V73RP,I?m so happy the only plastic surgery imma have to have is a tummy tuck ??????????,Private
3SCKNODZ0XN69LPS9U7Q24NSD047NA,"Whatever tho time to get a $100,000 leg-lengthening surgery to give me an extra 2 inches or so, I?m screwed on the hips tho",Private
389A2A304OP906SHZ5D37EJT6IL0CM,The closer it gets to my dads surgery. The more nervous I get,Private
3S37Y8CWI87ZDSGNZX06VBG9FAHW45,The Nanny is the best show to recoup after surgery! ??,Private
3XDJY5RK5SSMLORI4XL5DNVCUU74UF,Ppl be lying! Wtf that man need surgery for? To paste the skin back on his body?????,Private
3HXK2V1N4KMTDSB0GED0GTXN18WG2V,It shocks me that people still get outraged by the Kardashians getting any form of surgery done. In 2018? Still? Come on guys.,Non-private
3NOEP8XAU490RL7W7MOG0S5BF8KPXJ,@VickiLangleyy Two much surgery n I like her but she looks terrible,Private
3M67TQBQQHV33LJWFN05UUUY9JT9A4,I have to be up at 6am tomorrow to be in surgery but you bet your ass I'm still going out til 1am tonight,Private
3DW3BNF1GHPNH43KLQLNQLD0ANCV82,"She call me Dr when she wanna have surgery, she say she want me to go looowwwaaaa",Non-private
37J05LC5AXQQ74ZHL9IK9PG7QR2JDB,PJ had his big boy surgery today and now he's stoned outta his gourd,Non-private
3N5YJ55YXGAOSNNQGXJACVPIE8ANAH,Seriously ready to rip my gallbladder out by myself. Done waiting in pain for surgery.,Non-private
3D06DR5225QIA52Q4W4AZG0I9I0AM4,"Surgery, like life, is a sport.. And eventually, you've got to get off the bench and decide... Which team are you playing for.",Private
3NBFJK3IOHP7KZ053CBXN60Q2DSGO1,@FoxNews All the surgery and he still has a neck like a line backer.,Private
39KV3A5D18E3PYHXHQOC1YXY0ZCS77,"@PerezHilton @KrisJenner That?s not chubby, it?s pre- surgery.",Private
3N5YJ55YXGAOSNNQGXJACVPIE8AAN4,I am really liking this post dental surgery soft food diet thing,Private
3SBNLSTU6UCG7J4L3VL6XJ4X9PFDZQ,Maybe out of work for a week or two from surgery. Bright side spent today in the woods.,Non-private
3T2HW4QDUVERW0GUZ1WW0PKM9ME9C6,"@shadykeeper Fair point, I forgot about the knee surgery. I'll give you that, I respect it",Private
38O9DZ0A62URGZMU414E42KY7UT26F,Update: my mom woke up from surgery drugged up and super angry so the nurses are letting me bring her dog lol,Private
3XU9MCX6VOJK2IKEWP7CFXBU3H82RE,@DailyMailUK Every doctor that did surgery on him should be jailed immediately!??,Non-private
3XD2A6FGFN173H5QWNMWFUO4VP0S9J,have i mention that I have been forced into eye surgery?,Non-private
3GMLHYZ0LE42JV52T49CTCZJPV5YUT,Surgery went well but I?m not digging the after effects ?? stay safe everyone I?ll be back in a few days ??,Non-private
3XQ4XW3OD9JW3XKRBE7H57GQPJR2S2,Sir Tom Jones walked his way through hip surgery recovery,Non-private
3WGCNLZJKFFJCNJDVKCE5PKLWA2D11,Oh btw! The aforementioned leg-lengthening surgery requires u to basically break your own legs twice a day for multiple months on end!,Private
3ICOHX7ENCIOX4CVVWJYX2JWRUY0EF,I?m afraid she won?t wake up from her surgery or they won?t give her good news,Non-private
335VBRURDJ76TY08VS2RQDKPUYR9EZ,i want lasik eye surgery so bad i hate wearing contacts and glasses,Private
34R3P23QHS8TP44IE4KPP0PDKF4HWD,@LordMatthewwxi @DaevaArtesh Break her plastic surgery,Non-private
3U18MJKL1UTCL2KO0BF1IQF6EBVNCJ,"I do like Katie, however how many times are we going to see her with a different face, she needs to chill with the surgery #CBBBOTS #CBB",Private
3AXFSPQOYQ5N5ODDCFDAXPJS24IJFM,"If everyone could say a quick prayer for my Mom-mom tonight, it would be much appreciated?? she is having open heart surgery tomorrow",Private
3NRZ1LDP7WDPWG7B84C1XDLMN8IPZG,My surgery has been booked to fix my sinuses! I?m so excitedddddd ??,Private
3G5RUKN2ECAAN4DLOR5AG0EY8QSN92,U kno ur not supposd 2 brush ur teeth 24 hours b4 u go 2 the dentist. Ur thinking of ur not supposed 2 eat 24 hours b4 surgery.,Private
356ZPKYPUHOPRQX6CIAIJ6CKHEEPYP,Guess it time to book my sinus surgery... #nervous #scary #holdmyhand #please #prayers,Private
3I01FDIL6MFQ1819EOCSA8UQOGGD2I,"@HPB_surgery You talk the talk, do you walk the walk?...",Private
3A9LA2FRWSL8E498O9GBRJ3KTHAHX6,So insurance will only cover my surgery if I go to therapy and have a therapist say I'm good... well here we go again therapy round 2 ??,Private
31MCUE39BKTIYA7JKER5Z32F7MWG36,first meal after surgery: @ChipotleTweets ??,Private
3TLFH2L6Y9VXIXX60EC7FCCCR252TR,My dad is out of surgery and the surgery so far has not been a success. There is still no feeling in his left hand ??????,Private
3HFWPF5AK9QLOFGAFELMOHLIVXQ3SD,I?m starting a go fund me for plastic surgery,Private
3JUDR1D0D6YKQH5EJAICA71P7V5Q20,"@askjillian @jonhein @bronk @jdharm @rmlimodriver69 @shalomshuli @brenthatley @sternshow Is Jan Hein ""around""? Foot removal surgery?",Private
324N5FAHSXI7C55LUFIQGQMR5N6KVA,The little tumor thing on my lip came back which means I gotta get another surgery ???????,Non-private
38XPGNCKHT7MY3GI9NVA99XV81G4V4,Should I get an undercut when I?m out for surgery?,Private
3MDWE879UH98MVOOL101P5E4R1E9BZ,Thinking of my uncle Barry who had bypass surgery today,Private
3PKJ68EHDN37JK4J751A0AV5IJVJHK,when i get laser eye surgery it's over for you hoes,Non-private
3Y40HMYLL1PDJQFSO8NAAYSANPCXUN,3rd surgery over the course of basically 2 months? Awesome ??,Private
3LVTFB9DE5PA5BDLIP31CBVQHEAGQ9,"Our clinic was created by Dr. John P. Romero. He specialize in Oral Maxillofacial Surgery, Orthodontics, Cosmetic Dentistry, Implants.",Private
363A7XIFV4T10SWZIO51MCJV0BCVA6,@SageRosenfels18 When I had surgery that was my go to... love soup,Private
3Z33IC0JC0TNV9MUQIR1QH8BUTUV9R,Why get gastric bypass surgery only to be fat again? Smh ???????,Non-private
3BC9H1KCYUJFBZU7O4ODB0KGABGYWS,@EwZeePoo Thanks babe. One surgery at a time. And lots of prayer.,Private
3RKHNXPHGW37ZQGLPP8LK4K8RGXKUL,@citrine_xo Maybe if I perform heart surgery on you I?ll find a rock in place of where your heart should be xxx,Non-private
3EGKVCRQFWZNNWWWTDSHOM7V0AZBYQ,@BillyWontStop @trishapaytas Without the surgery she may have looked more like Pam,Private
3TKXBROM5TH7FFF3DNJV0MWKIWAJID,@itsheidilane @YahooNews @yahoolifestyle KA's one plastic surgery away from full on Michael Jackson.,Private
3NCN4N1H1GOTBXSIMBJ6769OWQVNBC,So freaking stoked RN. Was just approved for the back surgery!,Private
32TZXEA1OLR6CR0K29BL2LQFJX914C,can?t believe i have to wake up at 3:30 in the morning for hand surgery tomorrow,Private
3087LXLJ6MNG3ICRQ734FK4W3VD0FX,Screw wisdom teeth surgery I just wanna get back in the gym,Non-private
3SR6AEG6W50XE9ZIT52DAXATVN4HYC,@sexualtopiary Eye surgery? Because nothing is more amazing than opening your eyes and finding the world in focus?,Private
3TCFMTM8HEVW9DLXYVSX96THZJD12G,Guys my grandpa made it through a really tough surgery. I am so so happy. He?s responsive now and I?m just ??,Non-private
3RQVKZ7ZRKQAKZ0ZNB96AGKU25D27E,today I fell on the hand I had surgery on and I don?t know what was worse the embarrassment or pain....,Private
34D9ZRXCYR1L80FVOT0WBPZO17ISAY,Everyone wish my girl @CarofineV the best today as she recovers from surgery on her arm ??,Private
3RHLQY6EDTB04MGWI2VG3NRO8UCD4E,my Uber driver just told me how she got brain surgery 3 weeks ago so I?m feeling super secure right now driving in her car,Private
3QE4DGPGBRI3G6QNKSWO98ULLMSG4R,@DDOJB07 Just catching up with things. Fingers crossed the surgery helps with your MD xx,Non-private
3I7SHAD35M30R34SXTSQPPYS8AUM7P,I?m so ready for it to be Friday so this surgery can be over ???????,Non-private
3DA79LNS592M3FTP4EQCYMH4XG43T2,I was knocked out 4my wisdom teeth surgery & dreamt the weirdest thing. @realDonaldTrump was president.those drugs give you real nightmares,Private
33TGB4G0LPOYJD03O3X052684B5XTW,Recovering from a serious surgery is the worst when you are use to being up and active ????...,Private
3W1K7D6QSBONSM61PZU02TGX643BZH,CRISPR is dope and all but we can?t even trust people to make good decisions when it comes to plastic surgery sooo,Private
3D7VY91L654NTF7IAA46URKOR0LMBB,@BillCassidy @SteveScalise Sending prayers for a successful surgery and complete and speedy recovery!!,Private
3TC2K6WK9G9EKD5IXG1COGGPDPJ281,Got botched mouth surgery and now I'm in excruciating pain. Fuck my fucking life.,Private
3N7PQ0KLI5WKEWBSEJ1HZ0H3U6HE3N,"This gun's for months and i shed my life, so complex when where do you people see your family time i need surgery?",Non-private
3INZSNUD80X11SM8ZXR7KV24UMQD9A,"in nyc winter i want the foot surgery real bad, bc i?m in constant pain. has anyone actually had a good foot surgery experience?",Private
3JMQI2OLFZCMQUQ207AC2WXOZB7NDJ,@alphafemale1 I hope the surgery goes well and you're back on your feet in no time.,Private
3AC6MFV69KPXJZ9NPR4WO4JV1H8HZ3,@JeffreeStar luv u and ur brand. Can't wait for ur new palette. I just had knee surgery. Yay. Layed up.,Private
36AZSFEYZ476J21RO25XHN31ITXVB1,@LvrdRocko Betterhope it ain?t carpal tunnel ..Might have to get surgery lighty,Private
3ULIZ0H1VACO8A4KGEUV7DWTJT415H,@mollytucker04 Did you already share what surgery you are having?,Private
3JVP4ZJHDPZ0D9EHRF9PIHHOJN4I05,Prayers for my Momma Lou as she under goes surgery tomorrow ??????,Private
3OWZNK3RYLWCIACV0J2HK8YEAGC2UI,Do you guys prefer to see more cosmetic surgery procedures or Med-spa procedures? #TuesdayThoughts,Non-private
3XAOZ9UYRZYD1WNI06IY5ORKFPRQ1J,@loveaprilmoon ???????????? wishing you a successful surgery and a speedy recovery!,Private
3HUR21WDDUWU0ZZXY9KZDJYNJDMYXL,Everyone should have enough money to get plastic surgery. ? Beverly Johnson,Non-private
3V8JSVE8YYXLUZ8G34U7PUDG37CEYT,@DailyNewsVinny what's the latest on Zuerlein and how'd his surgery go?,Non-private
39O6Z4JLX24DW54STYXF6KUT1WLXVC,@jollyakuma80 I?m assuming to the point you?re not considered obese anymore. That?s why many suggest the surgery.,Private
3APP19WN71LHVTU13GP366EZHDYG6C,@TheRealDrMiami I want you to do my surgery sooo bad!!! Working hard to save up but my kids come first,Private
3CZH926SICL5WSUWEX60959986DE48,These ig models have surgery stomach with a missing belly button and they're tryna sell me some fit detox tea,Private
39KV3A5D18E3PYHXHQOC1YXY0ZC7SM,@EliyReigns @ossaichika36 @wizkidayo Nah... No surgery on this because with the length there's always a come back????,Non-private
3I6NF2WGIG3LCPUNYXFYE00ZLING5W,Surgery went well and I'm just feeling blessed! Like a weight has been lifted. ??????????,Private
3DZKABX2ZICPT7TX221SS79J0EXVC8,getting jaw surgery is like being helped by a tooth fairy that's needy af and on steroids,Private
3Z56AA6EK47HN3QNEJNYJBYWDZA6MA,Celebs really be promoting that fit tea but be getting surgery the whole time ??,Non-private
3S37Y8CWI87ZDSGNZX06VBG9FAI4WE,Scalise to undergo surgery in post-shooting treatment,Private
3SSN80MU8CVZGUAGUUJ84BJCLYEKXD,"@Xcells_OMO ???? we?re all here for you bro, hope pops has a fast a safe surgery.",Private
3Q9SPIIRWJTEFHW48YAX8E297KDWAG,"Today after my wisdom teeth surgery, I saluted the firemen that walked in and then said, ?Respect.?",Private
35F6NGNVM8Q44YUC6QT2B3TK2IQ7TB,about to start a gofundme to raise enough money for a surgery that will remove my head from my ass,Private
34KYK9TV2RFQRAKNU70S60JUJP3SBT,"hey @JohnnyBAmazing, have you ever had neck surgery?",Private
3TRB893CSJH0ZT86MQUVCKEVCOIG7B,"@SteveScalise May your surgery go well and your recovery, too.",Private
38LRF35D5L313S8E4JGM3I36GUB3UT,"I cannot wait to get plastic surgery done, my titties been little too long and my teeth been ugly since birth.",Private
3UUSLRKAULAXN9YFK0TN6ZBYZW2D7Y,@wyattchurch3 bitch i had surgery yesterday can u give me a break pls,Private
3VDI8GSXAF04Z7DPWVM1QKAQN8OG8Y,@EliLewisXXX what did you do to your shoulder? I had shoulder surgery too. I tore my labrum ??,Non-private
3B9J25CZ25K91FCT87WNHKPC1A3SC0,This shoulder is flaring back up! A 2nd surgery is not an option. Just can't go through that again.,Non-private
3J5XXLQDHMI1G7XE99QRZ45PU1K3VI,@billwestrick This is huge!! The stronger you go into your surgery the better your recovery!!,Private
34D9ZRXCYR1L80FVOT0WBPZO17IASG,@topsailgirl829 Surgery can't change dna,Private
3P458N04Q1O4ZE6Q5OD44FXI4YT2XA,Y?all I get to pick up my puppy in an hour and bring her home! Surgery went well now let the healing begin!,Private
3D06DR5225QIA52Q4W4AZG0I9I0MAG,@heyits_emily Hello I have Vicodin from my wisdom teeth surgery that?s all yours (if this was literal lmao),Private
3ZC62PVYDHH50U9NTDYXU5REH7TXXF,I need to get this surgery done ASAP,Non-private
3ZG552ORAMBCVP1V59CMGU0XONL2V7,The fact that Meredith Grey's mom (Ellis Grey) is also Kevin's counselor on This Is Us. Like what? Shouldn't she be doing surgery?,Private
3M4KL7H8KVUKRE4YLX40ZJATFOF16X,Always interesting to see what people sign up for using my Gmail account. Today: orthoscopic surgery records.,Private
3JU8CV4BRLJDXCT46V1KHFEI34FOPD,@colonelpryzer @maryannareyess She's had plastic surgery.,Private
3N2YPY1GI654Q5DBYT7NIV9MLQAVE1,@PeachSaliva Hey that surgery mask and get smoked hat is an amazing alt costume. Worked super good with all te flexing,Private
3WA2XVDZEMOJBFYAXLZF63TN4XJE6T,"Bishop Gilberto confesses to his aunt Nora though it goes successfully . Unknowingly, she suddenly wants to get plastic surgery.",Private
3MA5N0ATTCIKRU5QKPNM2S55CW8KWK,tae was really out there holding his hands out like he was boutta perform a whole surgery when they were supposed to make kimchi im cRYING,Private
3OKP4QVBP24IIV64TT6FMBGLDWOGA2,Getting surgery February 7th almost 3 months the injured occurred when I could?ve gotten this shit done in November ??????,Private
3JMNNNO3B1BPAE10VJHI2WJBVWN2WH,"i don?t wish ass surgery on anyone, three months later and i?m still in pain trying to sit down????????",Private
37VUR2VJ6AW97VDZVOH3LJ23BAQC10,So thankful these girls are covering my shifts so I can get this surgery.,Private
30QQTY5GMKRJ4B916VJCGZFMLWX7U2,doctor surgery shows both stress me out and make me hungry at the same time,Private
3IJ95K7NDXJP2E0T2XBK8H0LC3NNGT,good thing about today: i slept in until 11 and missed school bad thing about today: found out i?m getting surgery in 2 days,Non-private
3TUOHPJXYH4QBU4XJ82BSMD785NXWM,Moms biggest gripe post surgery is that the Mac and cheese she loves is for inpatients only and they won?t give her any Gremlin Mom,Private
3ATYLI1PRT9HB1Q6BIW0KJS6U59JO8,@Oneironott I just had nasal surgery with stitches and splints so this is just Not Fun,Private
37SDSEDIN997VSNMEC1YJX6KLJ518J,"Surgery to remove tonsils next week and then wisdom teeth not too long after that, 2018 is off to a fanfuggintastic start",Private
37MQ8Z1JQE3TZJW0AKZ6NT4R64N2YG,doyoung's jaw surgery....authubillah we miss his beautiful jaw from high school,Non-private
3TZDZ3Y0JSD79X6WJ47CJT1V5PN198,"@SteveScalise You keep us posted, Steve, and prayers are with you for that surgery tomorrow!!??",Private
3HUR21WDDUWU0ZZXY9KZDJYNJDNXYL,Jeopardy host Alex Trebek has surgery for blood clots on brain,Private
39AYGO6AFFRN5LBNQK2YWQNWIPK6NA,he had knee surgery like 4 days ago now... idk what he expected,Private
3AA88CN98PAOGZ0QZQ5ANPQLN48KYJ,alex trebek had brain surgery and can't host Jeopardy right now but here he is on my tv so it must be a robot version of alex: a theory,Non-private
344M16OZKIMRI042W2LW8EF9ZN8NEC,My third knee surgery 3 days away. Pray for me,Private
3BAWBGQGYL6JHQY1BLTHCLH5Z367VR,Let me guess she won?t be pregnant anymore after that surgery... #ChicagoMed,Private
306996CF6WRQXQLTHOL8AZWLTPQ1BI,@napharael @LosPollosTV Is he having surgery,Private
38F60IALAGOQMNUSLR8TWOJXU4KT0X,@seelix Hoping everything is going/went well for Cassia's surgery!!,Non-private
3ZRKL6Z1E8AMIRSYATS67BARZ2VSGA,"@Chadnobyl And August long weekends. I was recovering a dog after surgery, just got what was left over.",Private
34OWYT6U3WOI932URBSIBSIHMRY9I8,@fiyamayaa @yung_deepthroat A sex reassignment surgery changes one's sex.........,Non-private
3ZURAPD288UGA7X9MQ74TPN68NIF1E,having surgery hurts like a bitch :(,Private
35YHTYFL1GAWWJD7T4RT0DUMXRPVFJ,@kumailn That's how I felt when my husband was undergoing open heart surgery. You're in this separate world of limbo & not knowing.,Non-private
3KWGG5KP6J963KZOOA015BQ69LLMCI,My mom woke up on the couch and said holy shit what happen to my shoulder? She don't even remember having surgery this morning lmfaoo,Private
3IVKZBIBJ0G0INN9UZAOSBMSE28SH9,"TMRW ?? (1/2) 11-1:30pm @ Rex Surgery Center (1505 SW Cary Pkwy, 27511) @SFFRaleigh",Non-private
3LCXHSGDLTDOYDW74Y2I78PFMMGSET,"Today, I found out I'm loosing my job, and my surgery hasn't been fully covered by my insurance. :(",Non-private
3VGET1QSZ06WWFY61VYDYN0J6C87W1,@kazikraze @JoeTrezz He had a good start in between awful starts bottom Line he is a career 4 era pitcher before yet another surgery,Private
334ZEL5JX6MAA49WYC5ECKJTQOMOST,"@Paula_White How much plastic surgery shows the depth of my faith, Paula?",Private
32K26U12DNVZYZZB2YW3CDR1LE9VD8,once i spend my student loan money on plastic surgery y?all r done 4,Private
37VUR2VJ6AW97VDZVOH3LJ23BAQ1CP,"@erle_gunn 5min minor surgery, all is well ??",Private
3VW0145YLYJTBY5UY2HNSF31Z5UJMT,"If it requires removal surgery, i am not strong enough.",Private
3HKIF5DF6Y44DCWZ1NSFQG517E6G9N,Im still mad they were tryna force me to get surgery out there when I aint even need it,Non-private
3UZUVSO3P72L0IJ2K16WVZQ9UXYMEB,After this lady has her surgery it?s gonna become a ?FOR ALL INTENTS AND PURPOSES THERE NEVER WAS A BABY? ordeal #ChicagoMed,Non-private
3WRBLBQ2GRFMHI8M1R9MX5484AD0GW,"@hookav I keep wanting to ask what you had surgery for, but im starting to think you had a boob job done ??",Private
3SBX2M1TKDUUTVK1NO103MYNR91Q4W,The same girls who bash other girls for surgery be the ones that need it the most,Non-private
3MD8CKRQZZUK8EIM3AD4EEXB5STJRH,Aaaand I got good news about the process of moving forward with my surgery,Non-private
33BFF6QPI1IEVWXJZJVNL6O31AM3WS,I get so inspired by some of these weight loss transformations and then I look and see that they had gastric surgery and then I get sad,Non-private
3M0556243SRJOE4YRD52QW09BONNFU,"Doctors had me trained to only come in if it?s BAD, I almost left it to the point I require surgery...",Private
3MVY4USGB6U0EIYT0HS9SNN7EFNSI2,@ClarkParkerxxx Surgery might be your best option. Not ideal but maybe better in the long run.,Private
3TFJJUELSHWGWGVVESHHQ2C83G4C2H,"@IndivisibleNet I don't know about you, but I'd rather have oral surgery without anesthesia??",Private
338GLSUI43IG4RW3Z9MOPQAFYNVSFB,@DrDavidDuke Some other questions are: how much plastic surgery have you had? And why do you wear so much make up?,Private
3FVBZG9CLJL0HE3XLXR4I5G9JAQ0HV,@SouthwestAir any angel flights? DAUGHTER HAVING Brain Tumor surgery in Memphis! Monday! ??,Private
3MJ28H2Y1EF942BLMGS6J991C4F5O9,@KrissiBex There are bad doctors ? I have surgery in two days why would you tell me that?,Private
3DIIW4IV8P2HCXWIAGWRUK710ZKI4L,@chipgaines I am celebrating my daughter in laws successful heart surgery today! That would call for a party!,Private
3YOAVL4CA0O37NLSAKKDUFARWCM4Z4,Amazingly it's the leg that DIDN'T have surgery on it that feels sore af lmao,Private
3VMV5CHJZ8MNXR5DZTXWHG6D1L9GTN,@drlfarrell @realDonaldTrump Looks like they had to extend the scalp reduction surgery,Private
3JVP4ZJHDPZ0D9EHRF9PIHHOJN50IO,my doggo is getting surgery tomorrow ?? plz send prayers,Private
3421H3BM9AOE4EM09TDINTXHZ6N9JK,@Nettifer17 Well technically I?m fostering her until after her surgery on her blind eye,Private
31N9JPQXIPP32AV4M3T2THCMR30NHS,Thought I would need surgery on my knee and I said if I make it thru this knee injury ok without surgery I would be a changed man,Non-private
35A1YQPVFENZ8G0IOLF1ZCDF0VFI5Q,"@katelinnea @hollye83 the only reason i ever turn on the sound on my phone is like, if someone is having surgery",Non-private
3D4BBDG7ZH35HYREISVM9CH09U4C3S,"My lil bro got the flu and on everything if he gets me sick right as I'm FINALLY getting better from surgery, we fighting.",Private
3P7QK0GJ3TST4965661P10DTCYR2Z7,@Blueshirts_2 Facts for Kreider done for year?he just had the rib surgery today.,Private
3G3AJKPCXLZ32XBNEYIUG81PQII4YD,@SteveScalise thoughts and prayers sir regarding your surgery tomorrow!,Non-private
33J5JKFMK659BZ1XNAWHTH6HD95Q3B,Well everyone I wasn?t able to have surgery today. I got the flu will reschedule to a different time thank you all for your prayers.,Private
3WGCNLZJKFFJCNJDVKCE5PKLWA21DP,@Ariannne_9 Make sure no one ever gives me propofol again and refuse to ever have surgery at Community again!,Private
3SV8KD29L4ZOLPAVVC7T1WZNTYCKZA,Is it weird that part of my anticipation for #surgery is the chance to get caught up on tv and do some #writing ?,Private
35NNO802AV33Y56OSLBNTTD1RGFNIL,"Lani to JJ: ""Because of the stroke Theo had during that surgery after he was shot...."" Umm....I think JJ knew all of this beforehand. #Days",Private
32W3UF2EZOSQZUAII605JH96NU0C4D,deelishes got the worst post surgery belly button ??,Non-private
3J9UN9O9J3ZW8KYN9XUPUIWOW2U0J0,"decided my late new years resolution is to get hot this year, so if anyone fancies donating towards plastic surgery,,,,",Private
3RBI0I35XEAIK1SJEKDB639JCIM3YR,That?s one surgery I might get ???????,Non-private
32ZCLEW0BZRZW127QI9F9JXW4A5JPP,Khaleesi is getting surgery tomorrow and i just rocked her in my arms like a baby and sang to her and i just love being a pet mom,Private
31J7RYECZLX2AZ7581A2O2SQ5J4L1P,@Tre11Smith Best of luck with your surgery my man and have a swift recovery! ?? #LRD,Private
39WICJI5ATZIPR2OA6FUKAILICQ3ZI,Looking at celebrity?s plastic surgery before & after pics is entertaining,Non-private
38DCH97KHH9KWD3MQVO49ON696RJQG,I can?t wait to get my surgery on my lower jaw and just cross it off my list,Private
37SOB9Z0SS4YK2LKV5OLCV7N33IL3H,@gemmaod1 Tony Blair had heart surgery way back. I can remember it being front page news. New innovation etc.,Non-private
3QGHA0EA0J7JYR1WECAT3PMFP2YWBB,once i get my nose fixed and hopefully get jaw surgery this year it?s over for the world,Private
3LEG2HW4UFUNZSF55U7IY8XB0TWF2V,Well.. look at that.. a Dr at Med that DOESN'T kill a pregnancy during surgery. #ChicagoMed,Private
3QXFBUZ4ZKN2X4K2ZYN6MCSFKZGGUE,I?m having surgery tomorrow??,Private
3538U0YQ1F1CKABO9ULNHI2367WF36,"@Cashh_94 Take care after your surgery, sending hugs your way ??",Private
32XN26MTXZQ23AMNCI62AX9G0RYL0M,whhhhhhy do i have soooo many cc anons talking abt plastic surgery i dont care pls,Private
3QI9WAYOGQIKLY3SYGJKVKX25OS6SM,"Chris Kreider will undergo rib surgery, remains out indefinitely for Rangers",Non-private
3PUV2Q8SV4BKPL15XH53B1XUIMTDBK,fratello got his top surgery before i did but i built my own dick so who wins. i do. checkmate,Non-private
3LXX8KJXPWGS5PDXP65NVPE3Y0X9O3,surgery on two weeks ????,Private
3H4IKZHALBPVC6HFP1OFY19IDF9NN1,@4kingandcountry Glad Leo is doing well! I know all too well how brain surgery can be. I?ve had 3 and counting.,Private
